,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,WC
240,240,240,240,240,240,240,240,240,240,240,240,240,240,72429793812,2017-08-29,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",68.7,24,65.9,24,1016.8,15,999.0,24,8.3,24,1.5,24,11.1,999.9,77.0, ,59.0, ,0.09,G,999.9,10010,9999.9
241,241,241,241,241,241,241,241,241,241,241,241,241,241,72429793812,2017-08-30,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",69.5,24,64.2,24,1016.9,19,999.1,24,4.6,24,1.5,24,5.1,999.9,82.0, ,62.1, ,0.16,G,999.9,100000,9999.9
242,242,242,242,242,242,242,242,242,242,242,242,242,242,72429793812,2017-08-31,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",70.6,24,64.5,24,1017.0,19,999.4,24,7.2,24,2.5,24,9.9,999.9,84.0, ,62.1, ,0.0,G,999.9,100000,9999.9
243,243,243,243,243,243,243,243,243,243,243,243,243,243,72429793812,2017-09-01,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",60.7,24,55.2,24,1016.3,21,998.4,24,8.5,24,10.9,24,15.9,22.9,84.0, ,55.0, ,0.0,G,999.9,10000,9999.9
244,244,244,244,244,244,244,244,244,244,244,244,244,244,72429793812,2017-09-02,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",57.9,24,57.2,17,1014.3,17,996.7,24,6.3,24,6.0,24,13.0,999.9,64.9, ,54.0, ,1.24,G,999.9,110000,9999.9
245,245,245,245,245,245,245,245,245,245,245,245,245,245,72429793812,2017-09-03,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",66.6,24,58.0,24,1017.0,22,999.2,23,9.3,24,5.6,24,8.0,999.9,81.0, ,54.0, ,0.04,G,999.9,0,9999.9
246,246,246,246,246,246,246,246,246,246,246,246,246,246,72429793812,2017-09-04,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",70.3,24,64.4,24,1013.8,21,996.5,24,6.3,24,6.0,24,18.1,24.1,86.0, ,57.9, ,0.0,G,999.9,100000,9999.9
247,247,247,247,247,247,247,247,247,247,247,247,247,247,72429793812,2017-09-05,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",72.9,24,61.4,24,1010.0,22,992.3,24,9.6,24,8.6,24,15.0,22.0,86.0, ,57.9, ,0.01,G,999.9,10010,9999.9
248,248,248,248,248,248,248,248,248,248,248,248,248,248,72429793812,2017-09-06,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",59.9,24,48.8,24,1014.4,21,996.6,24,9.0,24,4.4,24,9.9,17.1,77.0, ,48.0, ,0.0,A,999.9,100000,9999.9
249,249,249,249,249,249,249,249,249,249,249,249,249,249,72429793812,2017-09-07,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",59.0,24,48.8,24,1018.2,24,0.3,23,10.0,24,6.0,24,14.0,19.0,71.1, ,46.0, ,0.0,G,999.9,0,9999.9
250,250,250,250,250,250,250,250,250,250,250,250,250,250,72429793812,2017-09-08,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",60.7,24,52.1,24,1022.4,23,4.4,24,9.7,24,1.8,24,8.0,999.9,75.9, ,46.0, ,0.0,G,999.9,100000,9999.9
251,251,251,251,251,251,251,251,251,251,251,251,251,251,72429793812,2017-09-09,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",63.8,24,53.5,24,1026.8,24,8.9,24,10.0,24,4.2,24,11.1,15.0,75.9, ,46.0, ,0.0,G,999.9,0,9999.9
252,252,252,252,252,252,252,252,252,252,252,252,252,252,72429793812,2017-09-10,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",59.4,24,49.1,24,1028.4,21,10.3,24,9.1,24,4.7,24,11.1,15.9,73.9, ,44.1, ,0.0,G,999.9,100000,9999.9
253,253,253,253,253,253,253,253,253,253,253,253,253,253,72429793812,2017-09-11,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",58.6,24,51.2,24,1023.6,22,5.7,24,8.8,24,3.5,24,11.1,17.1,73.9, ,44.1, ,0.0,G,999.9,0,9999.9
254,254,254,254,254,254,254,254,254,254,254,254,254,254,72429793812,2017-09-12,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",61.7,24,58.2,24,1013.5,23,995.7,24,9.3,24,5.8,24,15.0,18.1,72.0, ,46.9, ,0.0,G,999.9,10000,9999.9
255,255,255,255,255,255,255,255,255,255,255,255,255,255,72429793812,2017-09-13,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",63.6,24,62.4,24,1009.4,21,991.7,24,9.0,24,2.6,24,9.9,15.0,71.1, ,54.0, ,0.27,G,999.9,10000,9999.9
256,256,256,256,256,256,256,256,256,256,256,256,256,256,72429793812,2017-09-14,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",64.3,24,61.5,24,1012.8,14,994.3,24,8.6,24,2.9,24,6.0,999.9,73.0, ,60.1, ,0.19,G,999.9,10000,9999.9
257,257,257,257,257,257,257,257,257,257,257,257,257,257,72429793812,2017-09-15,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",67.9,24,62.4,24,1017.8,20,0.1,24,6.8,24,1.0,24,6.0,999.9,81.0, ,57.0, ,0.0,G,999.9,100000,9999.9
258,258,258,258,258,258,258,258,258,258,258,258,258,258,72429793812,2017-09-16,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",68.2,24,63.0,24,1020.4,18,2.6,24,6.6,24,0.6,24,4.1,999.9,84.0, ,57.0, ,0.0,G,999.9,100000,9999.9
259,259,259,259,259,259,259,259,259,259,259,259,259,259,72429793812,2017-09-17,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",69.2,24,63.8,24,1019.6,17,1.8,19,6.3,24,1.0,24,5.1,999.9,84.9, ,57.0, ,0.0,G,999.9,100000,9999.9
260,260,260,260,260,260,260,260,260,260,260,260,260,260,72429793812,2017-09-18,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",71.2,24,67.0,24,1017.6,19,0.0,23,6.8,24,0.6,24,4.1,999.9,86.0, ,57.9, ,0.0,G,999.9,100000,9999.9
261,261,261,261,261,261,261,261,261,261,261,261,261,261,72429793812,2017-09-19,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",70.1,24,68.2,24,1015.0,18,997.4,24,6.2,24,1.4,24,7.0,999.9,86.0, ,62.1, ,0.0,G,999.9,110000,9999.9
262,262,262,262,262,262,262,262,262,262,262,262,262,262,72429793812,2017-09-20,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",71.3,24,67.3,24,1015.6,20,997.9,24,5.3,24,2.1,24,8.0,999.9,84.9, ,63.0, ,0.21,G,999.9,100000,9999.9
263,263,263,263,263,263,263,263,263,263,263,263,263,263,72429793812,2017-09-21,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",74.4,24,68.3,24,1017.6,18,0.0,24,5.5,24,0.9,24,5.1,999.9,91.9,*,62.6,*,0.0,G,999.9,100000,9999.9
264,264,264,264,264,264,264,264,264,264,264,264,264,264,72429793812,2017-09-22,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",76.2,24,69.1,24,1018.0,17,0.6,24,6.1,24,0.5,24,5.1,999.9,91.9, ,63.0, ,0.0,G,999.9,100000,9999.9
265,265,265,265,265,265,265,265,265,265,265,265,265,265,72429793812,2017-09-23,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",75.0,24,66.3,24,1018.5,18,0.8,24,6.8,24,1.7,24,8.0,999.9,91.9, ,61.0, ,0.0,G,999.9,100000,9999.9
266,266,266,266,266,266,266,266,266,266,266,266,266,266,72429793812,2017-09-24,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",73.0,24,61.9,24,1018.2,19,0.7,24,7.9,24,2.3,24,8.0,999.9,91.9, ,57.9, ,0.0,G,999.9,100000,9999.9
267,267,267,267,267,267,267,267,267,267,267,267,267,267,72429793812,2017-09-25,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",70.9,24,63.5,24,1016.8,23,999.1,24,9.6,24,0.9,24,5.1,999.9,91.9, ,57.9, ,0.0,G,999.9,0,9999.9
268,268,268,268,268,268,268,268,268,268,268,268,268,268,72429793812,2017-09-26,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",73.1,24,64.4,24,1015.4,16,998.0,24,6.6,24,1.2,24,6.0,999.9,91.0, ,57.9, ,0.0,G,999.9,100000,9999.9
269,269,269,269,269,269,269,269,269,269,269,269,269,269,72429793812,2017-09-27,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",73.9,24,64.6,24,1014.5,21,997.0,24,8.3,24,3.0,24,13.0,17.1,91.9,*,60.8,*,0.0,G,999.9,100000,9999.9
270,270,270,270,270,270,270,270,270,270,270,270,270,270,72429793812,2017-09-28,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",67.2,24,54.0,24,1018.3,24,0.7,24,10.0,24,7.5,24,14.0,20.0,91.9, ,55.9, ,0.0,G,999.9,0,9999.9
271,271,271,271,271,271,271,271,271,271,271,271,271,271,72429793812,2017-09-29,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",61.5,24,50.0,24,1020.8,24,2.8,24,10.0,24,2.6,24,11.1,15.9,80.1, ,46.0, ,0.0,G,999.9,0,9999.9
272,272,272,272,272,272,272,272,272,272,272,272,272,272,72429793812,2017-09-30,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",61.0,24,45.6,24,1026.3,24,8.2,24,10.0,24,6.8,24,12.0,15.0,80.1, ,46.0, ,0.0,G,999.9,0,9999.9
273,273,273,273,273,273,273,273,273,273,273,273,273,273,72429793812,2017-10-01,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",55.8,24,46.3,24,1025.6,24,7.5,24,10.0,24,3.2,24,7.0,999.9,75.0, ,39.0, ,0.0,G,999.9,0,9999.9
274,274,274,274,274,274,274,274,274,274,274,274,274,274,72429793812,2017-10-02,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",59.8,24,50.1,24,1025.1,22,7.0,24,8.8,24,1.9,24,7.0,999.9,79.0, ,39.0, ,0.0,G,999.9,100000,9999.9
275,275,275,275,275,275,275,275,275,275,275,275,275,275,72429793812,2017-10-03,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",64.4,24,56.1,24,1028.8,24,10.7,24,10.0,24,2.9,24,11.1,17.1,82.9, ,51.1, ,0.0,G,999.9,0,9999.9
276,276,276,276,276,276,276,276,276,276,276,276,276,276,72429793812,2017-10-04,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",68.0,24,60.0,24,1028.1,20,10.3,24,8.6,24,2.4,24,8.0,15.0,86.0, ,51.1, ,0.0,G,999.9,100000,9999.9
277,277,277,277,277,277,277,277,277,277,277,277,277,277,72429793812,2017-10-05,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",67.5,24,65.3,24,1023.4,18,5.5,24,8.7,24,1.2,24,8.0,15.0,86.0, ,53.1, ,0.31,G,999.9,10010,9999.9
278,278,278,278,278,278,278,278,278,278,278,278,278,278,72429793812,2017-10-06,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",70.1,24,62.7,24,1018.5,20,1.0,24,6.8,24,3.2,24,11.1,999.9,82.0, ,62.1, ,0.0,I,999.9,100000,9999.9
279,279,279,279,279,279,279,279,279,279,279,279,279,279,72429793812,2017-10-07,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",72.0,24,63.9,24,1012.2,23,994.6,24,10.0,24,7.0,24,18.1,26.0,84.9, ,62.1, ,0.0,G,999.9,10000,9999.9
280,280,280,280,280,280,280,280,280,280,280,280,280,280,72429793812,2017-10-08,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",67.3,24,65.4,23,1011.4,17,993.0,24,7.4,24,5.4,24,32.1,42.0,84.9, ,62.1, ,0.7,G,999.9,10010,9999.9
281,281,281,281,281,281,281,281,281,281,281,281,281,281,72429793812,2017-10-09,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",71.0,24,68.4,24,1011.6,18,992.8,24,7.9,24,4.3,24,7.0,999.9,77.0, ,62.1, ,1.55,G,999.9,10000,9999.9
282,282,282,282,282,282,282,282,282,282,282,282,282,282,72429793812,2017-10-10,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",67.1,24,64.9,24,1018.2,11,0.7,24,4.2,24,2.1,24,8.0,999.9,77.0, ,59.0, ,0.03,G,999.9,110000,9999.9
283,283,283,283,283,283,283,283,283,283,283,283,283,283,72429793812,2017-10-11,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",67.4,24,64.3,24,1016.2,19,998.3,24,8.3,24,6.0,24,15.9,22.0,77.0, ,59.0, ,0.23,G,999.9,10000,9999.9
284,284,284,284,284,284,284,284,284,284,284,284,284,284,72429793812,2017-10-12,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",62.1,24,58.0,24,1020.7,21,2.9,24,9.9,24,2.7,24,7.0,999.9,73.9, ,60.1, ,0.16,G,999.9,0,9999.9
285,285,285,285,285,285,285,285,285,285,285,285,285,285,72429793812,2017-10-13,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",62.6,24,57.9,24,1021.6,17,4.0,24,6.4,24,0.9,24,6.0,999.9,73.9, ,53.1, ,0.0,G,999.9,100000,9999.9
286,286,286,286,286,286,286,286,286,286,286,286,286,286,72429793812,2017-10-14,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",64.4,24,58.0,24,1020.4,17,3.1,24,6.5,24,3.0,24,9.9,999.9,82.0, ,53.1, ,0.0,G,999.9,100000,9999.9
287,287,287,287,287,287,287,287,287,287,287,287,287,287,72429793812,2017-10-15,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",68.5,24,63.4,24,1015.3,21,997.7,24,9.4,24,10.6,24,18.1,26.0,82.0, ,53.1, ,0.0,G,999.9,10000,9999.9
288,288,288,288,288,288,288,288,288,288,288,288,288,288,72429793812,2017-10-16,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",53.7,24,43.6,24,1025.0,24,6.9,24,10.0,24,4.0,24,8.9,17.1,61.0,*,44.1,*,0.06,G,999.9,0,9999.9
289,289,289,289,289,289,289,289,289,289,289,289,289,289,72429793812,2017-10-17,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",50.2,24,42.6,24,1027.2,20,9.1,24,8.0,24,2.3,24,9.9,999.9,66.9, ,39.0, ,0.0,G,999.9,100000,9999.9
290,290,290,290,290,290,290,290,290,290,290,290,290,290,72429793812,2017-10-18,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",51.7,24,44.5,24,1025.5,17,7.5,24,7.1,24,2.4,24,9.9,999.9,70.0, ,37.9, ,0.0,G,999.9,100000,9999.9
291,291,291,291,291,291,291,291,291,291,291,291,291,291,72429793812,2017-10-19,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",55.0,24,48.3,24,1023.5,23,5.4,24,8.4,24,3.1,24,9.9,999.9,73.0, ,37.9, ,0.0,G,999.9,100000,9999.9
292,292,292,292,292,292,292,292,292,292,292,292,292,292,72429793812,2017-10-20,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",57.9,24,52.4,24,1024.4,17,6.5,24,6.1,24,1.0,24,6.0,999.9,75.0, ,41.0, ,0.0,G,999.9,100000,9999.9
293,293,293,293,293,293,293,293,293,293,293,293,293,293,72429793812,2017-10-21,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",57.6,24,52.4,24,1023.5,17,5.4,24,5.6,24,1.3,24,7.0,999.9,75.0, ,45.0, ,0.0,G,999.9,100000,9999.9
294,294,294,294,294,294,294,294,294,294,294,294,294,294,72429793812,2017-10-22,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",58.6,24,51.2,24,1021.7,18,3.9,24,7.0,24,4.1,24,15.0,21.0,77.0, ,44.1, ,0.0,G,999.9,100000,9999.9
295,295,295,295,295,295,295,295,295,295,295,295,295,295,72429793812,2017-10-23,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",62.0,24,57.6,24,1011.0,22,993.2,24,9.2,24,4.8,24,15.0,26.0,77.0, ,44.1, ,0.01,G,999.9,10000,9999.9
296,296,296,296,296,296,296,296,296,296,296,296,296,296,72429793812,2017-10-24,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",51.1,24,45.5,24,1008.4,16,990.0,24,9.5,24,10.1,24,15.9,25.1,66.9, ,46.0, ,0.72,G,999.9,10000,9999.9
297,297,297,297,297,297,297,297,297,297,297,297,297,297,72429793812,2017-10-25,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",47.0,24,37.5,24,1011.2,19,993.3,24,10.0,24,7.9,24,13.0,17.1,55.9, ,42.1, ,0.06,G,999.9,0,43.156208516847684
298,298,298,298,298,298,298,298,298,298,298,298,298,298,72429793812,2017-10-26,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",43.2,24,36.5,24,1013.4,18,995.5,24,7.0,24,2.4,24,8.0,999.9,61.0, ,30.9, ,0.0,G,999.9,100000,9999.9
299,299,299,299,299,299,299,299,299,299,299,299,299,299,72429793812,2017-10-27,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",53.5,24,44.7,24,1010.7,24,992.7,24,9.8,24,7.6,24,15.0,21.0,66.9, ,30.9, ,0.0,G,999.9,10000,9999.9
300,300,300,300,300,300,300,300,300,300,300,300,300,300,72429793812,2017-10-28,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.9,24,34.9,24,1014.3,14,995.9,24,8.1,24,5.2,24,11.1,999.9,42.8,*,35.6,*,0.95,G,999.9,10000,36.20271652315518
301,301,301,301,301,301,301,301,301,301,301,301,301,301,72429793812,2017-10-29,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.5,24,30.5,24,1012.8,23,994.7,24,10.0,24,5.7,24,11.1,999.9,43.0, ,36.0, ,0.58,G,999.9,0,35.368104027305606
302,302,302,302,302,302,302,302,302,302,302,302,302,302,72429793812,2017-10-30,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.9,24,32.0,24,1011.4,23,993.2,24,10.0,24,8.1,24,13.0,19.0,48.0, ,33.1, ,0.0,G,999.9,10000,34.41438381292028
303,303,303,303,303,303,303,303,303,303,303,303,303,303,72429793812,2017-10-31,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",40.9,24,32.8,24,1020.9,24,2.6,24,10.0,24,5.6,24,12.0,999.9,48.0, ,33.1, ,0.03,G,999.9,0,37.09712933694813
304,304,304,304,304,304,304,304,304,304,304,304,304,304,72429793812,2017-11-01,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.4,24,38.4,24,1020.1,17,1.6,24,6.0,24,1.3,24,4.1,999.9,48.0, ,30.0, ,0.09,G,999.9,10000,9999.9
305,305,305,305,305,305,305,305,305,305,305,305,305,305,72429793812,2017-11-02,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",60.5,24,55.7,24,1016.7,23,998.7,24,9.5,24,6.5,24,13.0,18.1,69.1, ,34.0, ,0.19,G,999.9,0,9999.9
306,306,306,306,306,306,306,306,306,306,306,306,306,306,72429793812,2017-11-03,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",59.2,24,56.6,24,1020.5,19,2.1,24,8.8,24,6.5,24,13.0,18.1,69.1, ,46.0, ,0.12,G,999.9,10000,9999.9
307,307,307,307,307,307,307,307,307,307,307,307,307,307,72429793812,2017-11-04,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",50.0,24,48.6,24,1020.1,16,2.4,24,6.4,24,2.4,24,8.0,999.9,66.0, ,37.0, ,0.01,G,999.9,100000,9999.9
308,308,308,308,308,308,308,308,308,308,308,308,308,308,72429793812,2017-11-05,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",64.6,24,60.7,24,1012.7,15,994.7,24,7.7,24,7.0,24,22.0,34.0,75.0,*,53.6,*,0.0,G,999.9,110010,9999.9
309,309,309,309,309,309,309,309,309,309,309,309,309,309,72429793812,2017-11-06,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",56.5,24,51.1,23,1017.9,15,998.5,24,9.0,24,7.9,24,18.1,24.1,75.0, ,50.0, ,1.58,G,999.9,10010,9999.9
310,310,310,310,310,310,310,310,310,310,310,310,310,310,72429793812,2017-11-07,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",46.6,24,41.9,24,1021.3,20,3.1,24,9.1,24,8.1,24,11.1,18.1,48.9,*,42.8,*,0.38,G,999.9,10000,42.58127652072642
311,311,311,311,311,311,311,311,311,311,311,311,311,311,72429793812,2017-11-08,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",45.3,24,36.3,24,1024.6,24,6.4,24,10.0,24,6.2,24,9.9,15.9,53.1, ,39.9, ,0.02,G,999.9,0,41.95533350570362
312,312,312,312,312,312,312,312,312,312,312,312,312,312,72429793812,2017-11-09,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",40.1,24,33.8,24,1022.2,20,4.0,24,5.7,24,3.0,24,9.9,999.9,57.0, ,30.0, ,0.0,G,999.9,100000,9999.9
313,313,313,313,313,313,313,313,313,313,313,313,313,313,72429793812,2017-11-10,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",35.2,24,20.3,24,1030.9,23,12.1,24,10.0,24,8.2,24,15.0,22.0,57.0, ,28.9, ,0.0,G,999.9,0,28.62851512199403
314,314,314,314,314,314,314,314,314,314,314,314,314,314,72429793812,2017-11-11,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",31.3,24,20.3,24,1031.8,24,13.1,24,10.0,24,4.4,24,8.0,999.9,43.0, ,24.1, ,0.0,G,999.9,0,26.839634436110725
315,315,315,315,315,315,315,315,315,315,315,315,315,315,72429793812,2017-11-12,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.6,24,35.4,24,1026.6,21,7.8,24,9.1,24,0.5,24,8.0,999.9,53.6,*,30.9,*,0.0,G,999.9,10000,9999.9
316,316,316,316,316,316,316,316,316,316,316,316,316,316,72429793812,2017-11-13,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",43.4,24,38.9,24,1030.4,17,11.3,24,8.4,24,5.9,24,11.1,19.0,53.1, ,32.0, ,0.09,G,999.9,10000,39.86887726799533
317,317,317,317,317,317,317,317,317,317,317,317,317,317,72429793812,2017-11-14,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",42.8,24,34.9,24,1028.9,24,10.4,24,10.0,24,3.2,24,6.0,999.9,53.1, ,33.1, ,0.0,G,999.9,0,41.31722929072382
318,318,318,318,318,318,318,318,318,318,318,318,318,318,72429793812,2017-11-15,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",38.6,24,36.9,24,1019.4,17,1.2,24,6.1,24,3.9,24,14.0,999.9,53.1, ,28.0, ,0.0,G,999.9,110000,35.7985483427533
319,319,319,319,319,319,319,319,319,319,319,319,319,319,72429793812,2017-11-16,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",41.8,24,36.3,24,1020.8,22,2.0,24,9.6,24,6.5,24,13.0,18.1,51.8,*,35.1,*,0.3,G,999.9,0,37.59489573469075
320,320,320,320,320,320,320,320,320,320,320,320,320,320,72429793812,2017-11-17,39.106,-84.41609,144.8,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",41.2,24,31.7,24,1023.3,24,4.9,24,10.0,24,4.6,24,8.0,999.9,50.0, ,35.1, ,0.0,G,999.9,0,38.19283015848932
